ba_code,model,hours,coverage_80,width_80_pct,pinball_80,coverage_95,width_95_pct,pinball_95
NYIS,nhits,8758,76.27312171728705,15.12873400765441,215.96521689656063,93.366065311715,28.00445889039337,80.98111612825643
NYIS,nhits+cqr,8758,77.81456953642385,15.92309206083349,214.36407323237503,93.9483900433889,28.45794692205461,78.611964939533
NYIS,ridge,8758,76.20461292532542,14.988691010806141,215.91812067285875,92.94359442795158,24.317604613443343,79.11307735600394
NYIS,ridge+cqr,8758,79.26467229961179,16.44661663976983,214.14102845240382,93.9483900433889,27.077620152384878,78.41763115850743
NYIS,seasonal_naive,8758,75.46243434574103,24.438072348193224,367.51938284871324,92.32701530029688,41.608801561769646,141.35644162409176
NYIS,seasonal_naive+cqr,8758,76.72984699703129,26.77000147400116,369.8724565957108,91.72185430463576,43.51262856361264,136.50736842108495
PJM,lgbm_global,8734,68.37645981222808,7.833598292020311,759.0641159299336,87.66888023814975,13.495922301681038,328.60879671216446
PJM,lgbm_global+cqr,8734,77.95969773299748,10.02499233556889,748.9772020425694,92.76391115182047,17.994677528997958,296.8385703439287
PJM,nhits,8734,76.67735287382642,13.507665654292719,1061.9131849578516,92.78681016716281,24.59356583223444,429.8317712544905
PJM,nhits+cqr,8734,78.32608197847493,14.383838718928484,1068.5725751642287,93.88596290359514,26.683948563223627,428.89753090360784
PJM,ridge,8734,75.2690634302725,14.241700733986766,1125.5890131627468,92.23723379894665,23.314600583763806,423.34236029924085
PJM,ridge+cqr,8734,78.4520265628578,15.73336226385499,1134.241020043884,93.64552324250057,26.672201334299736,425.64951586998603
PJM,seasonal_naive,8734,74.53629493931761,25.12604898179658,1968.956862620349,93.42798259674834,43.27518656886765,663.4527728337451
PJM,seasonal_naive+cqr,8734,76.36821616670483,27.991126811296954,1993.4639813927765,92.37462789100069,43.103345837354986,675.3140211790187
SOCO,lgbm_global,8782,66.84126622637213,10.529837696032134,322.9384107979042,85.88020951947165,17.578811073825786,144.38098790459986
SOCO,lgbm_global+cqr,8782,78.87724891824186,15.108793468601405,312.6170940293601,93.03120018219084,25.863061081035063,120.21110794097247
SOCO,nhits,8782,75.97358232748805,18.198936020511177,398.85354609392795,92.94010475973582,33.58415502811211,161.8899143845366
SOCO,nhits+cqr,8782,79.08221361876566,20.153723788893053,398.4956429655474,94.76201320883625,36.89315059086652,157.78830358044382
